time_s,Product,Impurity
822.4448897795592,4.311658429639721e-09,0.007500300281270127
829.6593186372745,5.235794824657055e-09,0.008428419382903705
836.87374749499,6.3517528433681425e-09,0.009456185089620156
844.0881763527054,7.697988574758857e-09,0.010592247799327815
851.3026052104209,9.320380316753052e-09,0.011845752141527945
858.5170340681362,1.1273602199392182e-08,0.013226334173875887
865.7314629258517,1.3622740341474739e-08,0.01474411407288694
872.9458917835672,1.6445192125843153e-08,0.016409683860417527
880.1603206412826,1.983289555697295e-08,0.018234089712691613
887.374749498998,2.3894942972149303e-08,0.020228808410522207
894.5891783567134,2.876064173718657e-08,0.02240571750859863
901.8036072144289,3.458309410642588e-08,0.024777058828810157
909.0180360721444,4.154337931724121e-08,0.027355394918030487
916.2324649298597,4.985543339099756e-08,0.030153558154970644
923.4468937875752,5.977173621323439e-08,0.0331845922439004
930.6613226452906,7.158993147357033e-08,0.036461685895388396
937.875751503006,8.566052318965807e-08,0.03999809856573973
945.0901803607214,1.0239581307180602e-07,0.04380707820736924
952.3046092184369,1.2228026618260868e-07,0.04790177107164439
959.5190380761524,1.4588251851243774e-07,0.05229512370327571
966.7334669338677,1.7386926955831407e-07,0.05699977737045648
973.9478957915832,2.070213361213684e-07,0.062027955286804
981.1623246492986,2.462521807187417e-07,0.06739134309866554
988.3767535070141,2.9262926966393575e-07,0.07310096323329143
995.5911823647294,3.4739866246342413e-07,0.07916704382829291
1002.8056112224449,4.1201328619992127e-07,0.08559888308909125
1010.0200400801604,4.881654065526837e-07,0.0924047100469384
1017.2344689378758,5.778238716078939e-07,0.09959154281363014
1024.4488977955912,6.832767762383159e-07,0.1071650455481767
1031.6633266533067,8.071802742191151e-07,0.11512938546330917
1038.877755511022,9.52614353068353e-07,0.12348709130355835
1046.0921843687374,1.1231464835632935e-06,0.13223891481951427
1053.306613226453,1.3229041627256924e-06,0.14138369684250704
1060.5210420841684,1.5566574865587588e-06,0.1509182396281824
